;ImageID;Xc;Yc;Orientation;Class;Full_Contain;Occlude;X1;X2;X3;X4;Y1;Y2;Y3;Y4;Xmin;Ymin;Xmax;Ymax;Xmin_rel;Ymin_rel;Xmax_rel;Ymax_rel;Xc_rel;Yc_rel
3310;00001062.txt;283.0946044921875;23.04243278503418;1.707552;10;1;0;277;286;290;280;36;38;10;9;277;9;290;38;0.541015625;0.017578125;0.56640625;0.07421875;0.5529191493988037;0.04500475153326988
3311;00001063.txt;333.52996826171875;398.7539367675781;0.846546;3;1;0;333;344;335;323;389;402;409;396;323;389;344;409;0.630859375;0.759765625;0.671875;0.798828125;0.6514257192611694;0.778816282749176
3312;00001064.txt;332.5081787109375;59.916961669921875;-0.201528;10;1;0;343;346;322;320;54;62;66;59;320;54;346;66;0.625;0.10546875;0.67578125;0.12890625;0.6494300365447998;0.11702531576156616
3313;00001065.txt;180.1852569580078;22.717981338500977;-1.526381;10;1;0;177;185;185;175;12;12;34;34;175;12;185;34;0.341796875;0.0234375;0.361328125;0.06640625;0.351924329996109;0.04437105730175972
3314;00001065.txt;201.8607177734375;24.223772048950195;-1.447824;10;1;0;199;208;206;196;13;14;36;35;196;13;208;36;0.3828125;0.025390625;0.40625;0.0703125;0.3942592144012451;0.04731205478310585
3315;00001066.txt;284.5354919433594;289.5318908691406;-2.974738;10;1;0;274;297;296;272;284;288;296;292;272;284;297;296;0.53125;0.5546875;0.580078125;0.578125;0.5557333827018738;0.5654919743537903
3316;00001067.txt;414.78070068359375;118.01681518554688;0.025635;0;1;0;405;425;425;406;115;115;122;121;405;115;425;122;0.791015625;0.224609375;0.830078125;0.23828125;0.810118556022644;0.23050159215927124
3317;00001067.txt;289.7728576660156;79.70796203613281;1.583296;0;1;0;286;294;294;286;70;70;90;90;286;70;294;90;0.55859375;0.13671875;0.57421875;0.17578125;0.5659626126289368;0.1556796133518219
3318;00001067.txt;448.3849792480469;259.0426940917969;1.570796;0;1;0;444;453;453;444;247;247;272;271;444;247;453;272;0.8671875;0.482421875;0.884765625;0.53125;0.8757519125938416;0.5059427618980408
3319;00001068.txt;11.970511436462402;377.5936279296875;-3.119374;10;1;1;1;23;24;1;374;375;382;381;1;374;24;382;0.001953125;0.73046875;0.046875;0.74609375;0.02337990514934063;0.7374875545501709
3320;00001068.txt;10.53618335723877;386.56842041015625;-3.086853;0;1;1;2;20;20;2;383;384;391;389;2;383;20;391;0.00390625;0.748046875;0.0390625;0.763671875;0.020578483119606972;0.7550164461135864
3321;00001068.txt;10.49520206451416;331.7843933105469;-3.127705;0;1;0;2;20;20;2;328;328;336;336;2;328;20;336;0.00390625;0.640625;0.0390625;0.65625;0.02049844153225422;0.6480163931846619
3322;00001068.txt;134.112548828125;271.385009765625;1.259798;3;1;0;137;142;131;127;262;277;280;267;127;262;142;280;0.248046875;0.51171875;0.27734375;0.546875;0.26193857192993164;0.5300488471984863
3323;00001068.txt;62.95172882080078;410.2635192871094;3.116282;0;1;0;53;73;73;53;407;406;414;415;53;406;73;415;0.103515625;0.79296875;0.142578125;0.810546875;0.12295259535312653;0.8012959361076355
3324;00001069.txt;318.5544738769531;338.8957214355469;-1.494856;10;1;0;315;324;323;313;328;328;351;350;313;328;324;351;0.611328125;0.640625;0.6328125;0.685546875;0.6221767067909241;0.6619057059288025
3325;00001070.txt;188.7593231201172;79.68108367919922;0.291457;10;1;1;201;180;178;197;79;73;81;87;178;73;201;87;0.34765625;0.142578125;0.392578125;0.169921875;0.3686705529689789;0.15562711656093597
3326;00001070.txt;349.23382568359375;139.48202514648438;0.710909;10;1;0;343;362;355;338;128;145;150;136;338;128;362;150;0.66015625;0.25;0.70703125;0.29296875;0.682097315788269;0.2724258303642273
3327;00001071.txt;314.1045227050781;259.0164794921875;-3.115958;0;1;0;305;324;324;304;255;255;264;263;304;255;324;264;0.59375;0.498046875;0.6328125;0.515625;0.6134853959083557;0.5058915615081787
3328;00001072.txt;193.48216247558594;33.65372848510742;0.950547;9;1;0;193;200;195;187;26;37;41;31;187;26;200;41;0.365234375;0.05078125;0.390625;0.080078125;0.3778948485851288;0.06572993844747543
3329;00001073.txt;458.4427490234375;240.9286346435547;1.522641;4;1;0;454;463;464;454;231;230;252;251;454;230;464;252;0.88671875;0.44921875;0.90625;0.4921875;0.8953959941864014;0.47056373953819275
3330;00001073.txt;440.0603942871094;281.3892822265625;0.040518;0;1;0;431;450;449;431;278;278;286;285;431;278;450;286;0.841796875;0.54296875;0.87890625;0.55859375;0.8594929575920105;0.5495884418487549
3331;00001074.txt;139.8180694580078;277.8714599609375;-1.560961;1;1;1;135;146;147;132;240;240;317;316;132;240;147;317;0.2578125;0.46875;0.287109375;0.619140625;0.2730821669101715;0.542717695236206
3332;00001074.txt;226.1020050048828;150.8888397216797;-2.588562;10;1;0;219;238;235;214;142;154;161;148;214;142;238;161;0.41796875;0.27734375;0.46484375;0.314453125;0.44160547852516174;0.29470476508140564
3333;00001074.txt;253.59193420410156;149.1840362548828;0.105984;4;1;0;237;272;271;235;141;145;158;154;235;141;272;158;0.458984375;0.275390625;0.53125;0.30859375;0.49529674649238586;0.291375070810318
3334;00001074.txt;138.81549072265625;435.32403564453125;-1.584309;0;1;0;134;144;144;135;426;426;445;445;134;426;144;445;0.26171875;0.83203125;0.28125;0.869140625;0.271124005317688;0.8502422571182251
3335;00001075.txt;390.16217041015625;130.1471405029297;-1.557639;3;1;0;382;398;399;382;140;140;121;121;382;121;399;140;0.74609375;0.236328125;0.779296875;0.2734375;0.7620354890823364;0.25419363379478455
3336;00001076.txt;446.81622314453125;120.51719665527344;-1.570796;4;1;0;439;455;456;438;102;102;141;138;438;102;456;141;0.85546875;0.19921875;0.890625;0.275390625;0.8726879358291626;0.23538514971733093
3337;00001076.txt;451.29241943359375;195.21372985839844;1.473543;0;1;0;446;455;457;448;186;185;206;206;446;185;457;206;0.87109375;0.361328125;0.892578125;0.40234375;0.8814305067062378;0.38127681612968445
3338;00001076.txt;389.6048278808594;247.24952697753906;3.080445;10;1;0;377;402;402;379;244;242;252;253;377;242;402;253;0.736328125;0.47265625;0.78515625;0.494140625;0.7609469294548035;0.482909232378006
3339;00001076.txt;415.0632019042969;249.62750244140625;-2.776075;4;1;0;407;427;424;403;242;249;258;250;403;242;427;258;0.787109375;0.47265625;0.833984375;0.50390625;0.8106703162193298;0.4875537157058716
3340;00001077.txt;471.7407531738281;153.4187774658203;-1.594322;10;1;0;467;477;478;467;143;143;165;164;467;143;478;165;0.912109375;0.279296875;0.93359375;0.322265625;0.9213686585426331;0.2996460497379303
3341;00001077.txt;438.4331970214844;205.84141540527344;0.010101;10;1;1;426;451;451;426;201;202;211;211;426;201;451;211;0.83203125;0.392578125;0.880859375;0.412109375;0.8563148379325867;0.4020340144634247
3342;00001078.txt;484.1819763183594;31.34077262878418;1.445027;0;1;0;479;487;490;481;21;20;42;43;479;20;490;43;0.935546875;0.0390625;0.95703125;0.083984375;0.9456679224967957;0.0612124465405941
3343;00001079.txt;258.1099853515625;303.21728515625;-1.570796;0;1;0;254;263;262;255;294;295;312;313;254;294;263;313;0.49609375;0.57421875;0.513671875;0.611328125;0.5041210651397705;0.5922212600708008
3344;00001080.txt;218.19036865234375;92.0917739868164;-1.746736;10;1;0;221;225;216;212;80;103;104;82;212;80;225;104;0.4140625;0.15625;0.439453125;0.203125;0.4261530637741089;0.1798667460680008
3345;00001080.txt;154.1132049560547;45.028892517089844;-1.476341;1;1;0;150;161;159;147;33;34;58;56;147;33;161;58;0.287109375;0.064453125;0.314453125;0.11328125;0.3010023534297943;0.0879470556974411
3346;00001080.txt;333.1112060546875;193.3646240234375;0.517782;4;1;0;327;347;339;320;184;195;204;192;320;184;347;204;0.625;0.359375;0.677734375;0.3984375;0.6506078243255615;0.37766528129577637
3347;00001080.txt;354.4039001464844;205.60296630859375;0.443448;0;1;0;347;368;362;343;197;207;214;205;343;197;368;214;0.669921875;0.384765625;0.71875;0.41796875;0.6921951174736023;0.40156829357147217
3348;00001080.txt;372.0151672363281;149.88369750976562;-0.214061;10;1;0;363;380;382;364;149;145;151;155;363;145;382;155;0.708984375;0.283203125;0.74609375;0.302734375;0.7265921235084534;0.292741596698761
3349;00001080.txt;263.9721984863281;218.2369384765625;-0.000000;4;1;0;253;276;276;252;215;215;222;222;252;215;276;222;0.4921875;0.419921875;0.5390625;0.43359375;0.5155707001686096;0.42624402046203613
3350;00001081.txt;45.1715202331543;76.60371398925781;0.007752;4;1;1;29;61;62;29;71;71;83;83;29;71;62;83;0.056640625;0.138671875;0.12109375;0.162109375;0.08822562545537949;0.14961662888526917
3351;00001081.txt;22.40586280822754;185.733642578125;2.425849;10;1;0;29;34;16;12;176;181;196;191;12;176;34;196;0.0234375;0.34375;0.06640625;0.3828125;0.04376145079731941;0.3627610206604004
3352;00001081.txt;182.20433044433594;128.8958740234375;-3.120763;10;1;0;170;194;195;171;124;124;134;134;170;124;195;134;0.33203125;0.2421875;0.380859375;0.26171875;0.35586783289909363;0.25174975395202637
3353;00001081.txt;208.28997802734375;129.5056610107422;0.039979;4;1;1;195;221;221;197;124;125;135;134;195;124;221;135;0.380859375;0.2421875;0.431640625;0.263671875;0.40681636333465576;0.25294074416160583
3354;00001081.txt;211.3389434814453;149.89990234375;-0.010989;4;1;1;189;234;235;189;145;144;156;156;189;144;235;156;0.369140625;0.28125;0.458984375;0.3046875;0.4127713739871979;0.2927732467651367
3355;00001081.txt;247.19432067871094;199.1492919921875;-0.040518;0;1;0;238;257;257;239;196;195;203;203;238;195;257;203;0.46484375;0.380859375;0.501953125;0.396484375;0.4828014075756073;0.3889634609222412
3356;00001081.txt;465.8378601074219;430.8089904785156;0.159137;0;1;0;457;477;476;455;426;429;436;433;455;426;477;436;0.888671875;0.83203125;0.931640625;0.8515625;0.9098395705223083;0.8414238095283508
3357;00001081.txt;320.4956970214844;494.2949523925781;-0.010869;10;1;1;310;332;333;309;490;490;499;500;309;490;333;500;0.603515625;0.95703125;0.650390625;0.9765625;0.6259681582450867;0.9654198288917542
3358;00001081.txt;287.22802734375;477.0851745605469;-0.012986;0;1;0;278;297;297;278;474;473;482;481;278;473;297;482;0.54296875;0.923828125;0.580078125;0.94140625;0.5609922409057617;0.9318069815635681
3359;00001081.txt;276.1839904785156;495.7178039550781;-0.050590;0;1;0;266;286;287;267;492;491;500;501;266;491;287;501;0.51953125;0.958984375;0.560546875;0.978515625;0.5394218564033508;0.968198835849762
3360;00001081.txt;151.5907745361328;426.2764892578125;0.242072;0;1;0;143;163;161;141;421;425;433;427;141;421;163;433;0.275390625;0.822265625;0.318359375;0.845703125;0.2960757315158844;0.832571268081665
3361;00001081.txt;286.3610534667969;26.456405639648438;1.202568;4;1;0;288;297;285;276;45;41;10;12;276;10;297;45;0.5390625;0.01953125;0.580078125;0.087890625;0.5592989325523376;0.051672667264938354
3362;00001082.txt;119.0724868774414;482.9732971191406;1.539600;3;1;0;112;127;127;112;476;476;490;491;112;476;127;491;0.21875;0.9296875;0.248046875;0.958984375;0.23256345093250275;0.9433072209358215
3363;00001083.txt;476.6917724609375;392.75653076171875;0.197396;3;1;0;469;487;485;467;386;389;400;396;467;386;487;400;0.912109375;0.75390625;0.951171875;0.78125;0.9310386180877686;0.7671025991439819
3364;00001084.txt;130.35476684570312;399.53912353515625;-0.007463;1;1;0;114;147;148;114;395;395;405;405;114;395;148;405;0.22265625;0.771484375;0.2890625;0.791015625;0.2545991539955139;0.780349850654602
3365;00001084.txt;67.84593200683594;472.0396423339844;0.182810;4;1;0;54;83;83;53;465;469;481;474;53;465;83;481;0.103515625;0.908203125;0.162109375;0.939453125;0.13251158595085144;0.9219524264335632
3366;00001084.txt;175.92652893066406;485.8086242675781;-1.570796;1;1;0;170;183;183;170;464;465;508;507;170;464;183;508;0.33203125;0.90625;0.357421875;0.9921875;0.34360650181770325;0.9488449692726135
3367;00001085.txt;396.84039306640625;452.7223815917969;0.102730;10;1;0;385;410;408;385;448;450;458;456;385;448;410;458;0.751953125;0.875;0.80078125;0.89453125;0.7750788927078247;0.8842234015464783
3368;00001085.txt;399.2735595703125;466.0848388671875;0.011627;0;1;0;389;410;410;389;462;463;470;470;389;462;410;470;0.759765625;0.90234375;0.80078125;0.91796875;0.7798311710357666;0.9103219509124756
3369;00001086.txt;61.04256820678711;460.33880615234375;-1.600639;0;1;0;57;65;66;57;452;452;469;469;57;452;66;469;0.111328125;0.8828125;0.12890625;0.916015625;0.11922376602888107;0.8990992307662964
3370;00001086.txt;47.34186553955078;482.2323913574219;-1.620755;10;1;0;42;52;52;44;470;470;495;495;42;470;52;495;0.08203125;0.91796875;0.1015625;0.966796875;0.09246458113193512;0.9418601393699646
3371;00001086.txt;68.6846694946289;496.8969421386719;-1.249046;0;1;0;68;76;69;63;487;488;508;505;63;487;76;508;0.123046875;0.951171875;0.1484375;0.9921875;0.13414974510669708;0.9705018401145935
3372;00001087.txt;331.0569152832031;410.143310546875;-1.581666;10;1;0;327;336;336;327;399;399;422;422;327;399;336;422;0.638671875;0.779296875;0.65625;0.82421875;0.6465955376625061;0.8010611534118652
3373;00001088.txt;330.5411071777344;54.03266525268555;-1.592299;10;1;0;326;335;336;326;42;43;66;66;326;42;336;66;0.63671875;0.08203125;0.65625;0.12890625;0.6455880999565125;0.10553254932165146
3374;00001089.txt;500.5458679199219;470.7271423339844;2.162768;0;1;0;503;509;499;493;462;466;481;476;493;462;509;481;0.962890625;0.90234375;0.994140625;0.939453125;0.9776286482810974;0.9193889498710632
3375;00001090.txt;398.9200439453125;142.8719482421875;0.000000;0;1;0;389;409;410;390;138;139;147;148;389;138;410;148;0.759765625;0.26953125;0.80078125;0.2890625;0.7791407108306885;0.27904677391052246
3376;00001090.txt;356.1907043457031;130.8072052001953;0.036348;10;1;0;370;370;343;342;127;136;136;125;342;125;370;136;0.66796875;0.244140625;0.72265625;0.265625;0.6956849694252014;0.25548282265663147
3377;00001091.txt;278.7593994140625;384.5521545410156;1.502276;9;1;0;271;285;285;274;372;372;398;397;271;372;285;398;0.529296875;0.7265625;0.556640625;0.77734375;0.5444519519805908;0.7510784268379211
3378;00001091.txt;243.36618041992188;371.336669921875;-1.672715;10;1;1;238;247;251;239;361;360;383;383;238;360;251;383;0.46484375;0.703125;0.490234375;0.748046875;0.4753245711326599;0.7252669334411621
3379;00001091.txt;277.9239196777344;315.8923645019531;-1.514039;3;1;0;270;287;286;269;305;305;327;327;269;305;287;327;0.525390625;0.595703125;0.560546875;0.638671875;0.542820155620575;0.6169772744178772
3380;00001091.txt;472.2997131347656;332.984130859375;-1.332187;0;1;0;471;479;474;466;323;325;343;342;466;323;479;343;0.91015625;0.630859375;0.935546875;0.669921875;0.9224603772163391;0.6503596305847168
3381;00001092.txt;104.21269226074219;180.35411071777344;-3.118341;1;1;0;88;121;121;89;175;175;187;186;88;175;121;187;0.171875;0.341796875;0.236328125;0.365234375;0.20354041457176208;0.35225412249565125
3382;00001092.txt;227.1162872314453;56.12407302856445;2.168766;10;1;0;230;237;225;218;45;50;67;63;218;45;237;67;0.42578125;0.087890625;0.462890625;0.130859375;0.4435864984989166;0.10961733013391495
3383;00001092.txt;269.2425842285156;57.510135650634766;1.556512;3;1;0;262;276;277;262;49;49;66;67;262;49;277;67;0.51171875;0.095703125;0.541015625;0.130859375;0.5258644223213196;0.11232448369264603
3384;00001093.txt;334.7058410644531;296.9991149902344;2.300915;1;1;0;300;310;371;359;327;334;269;259;300;259;371;334;0.5859375;0.505859375;0.724609375;0.65234375;0.65372234582901;0.5800763964653015
3385;00001093.txt;317.5332336425781;340.40765380859375;2.324505;1;1;0;293;300;344;333;359;367;322;314;293;314;344;367;0.572265625;0.61328125;0.671875;0.716796875;0.6201820969581604;0.6648586988449097
3386;00001093.txt;472.5636291503906;305.1083984375;-0.867780;0;1;0;476;482;469;464;295;301;315;310;464;295;482;315;0.90625;0.576171875;0.94140625;0.615234375;0.9229758381843567;0.5959148406982422
3387;00001093.txt;231.1932373046875;383.6571350097656;2.298566;0;1;0;235;240;228;222;375;379;392;389;222;375;240;392;0.43359375;0.732421875;0.46875;0.765625;0.4515492916107178;0.7493303418159485
3388;00001093.txt;313.5942077636719;502.8686828613281;-0.837981;0;1;0;317;322;313;304;494;499;512;506;304;494;322;512;0.59375;0.96484375;0.62890625;1.0;0.6124886870384216;0.9821653962135315
3389;00001094.txt;128.7920379638672;146.912109375;-0.896055;10;1;1;133;141;124;118;134;141;160;155;118;134;141;160;0.23046875;0.26171875;0.275390625;0.3125;0.2515469491481781;0.2869377136230469
3390;00001094.txt;110.91785430908203;167.4484100341797;-0.820167;4;1;0;120;130;101;93;149;157;187;178;93;149;130;187;0.181640625;0.291015625;0.25390625;0.365234375;0.21663643419742584;0.3270476758480072
3391;00001094.txt;103.40689086914062;149.57423400878906;-0.966017;0;1;0;106;113;100;96;140;143;160;156;96;140;113;160;0.1875;0.2734375;0.220703125;0.3125;0.20196658372879028;0.29213717579841614
3392;00001094.txt;19.7404727935791;241.41712951660156;-0.811941;0;1;0;24;30;16;10;231;238;252;246;10;231;30;252;0.01953125;0.451171875;0.05859375;0.4921875;0.03855561092495918;0.4715178310871124
3393;00001095.txt;143.64675903320312;64.41720581054688;-1.581213;3;1;0;136;152;151;136;77;77;53;53;136;53;152;77;0.265625;0.103515625;0.296875;0.150390625;0.28056007623672485;0.12581485509872437
3394;00001096.txt;214.976318359375;148.8955841064453;-0.845326;0;1;0;218;224;211;207;140;145;158;154;207;140;224;158;0.404296875;0.2734375;0.4375;0.30859375;0.4198756217956543;0.290811687707901
3395;00001097.txt;328.9581604003906;88.22212982177734;-0.855870;1;1;0;354;363;304;295;51;57;126;119;295;51;363;126;0.576171875;0.099609375;0.708984375;0.24609375;0.6424964070320129;0.17230884730815887
3396;00001097.txt;354.0332336425781;33.426422119140625;-0.850726;0;1;0;357;364;351;345;24;29;43;38;345;24;364;43;0.673828125;0.046875;0.7109375;0.083984375;0.6914711594581604;0.06528598070144653
3397;00001097.txt;144.03466796875;142.58154296875;2.254848;0;1;0;147;155;141;135;133;137;153;149;135;133;155;153;0.263671875;0.259765625;0.302734375;0.298828125;0.28131771087646484;0.27847957611083984
3398;00001098.txt;240.1541290283203;244.04653930664062;2.177784;0;1;0;243;251;237;231;233;238;256;251;231;233;251;256;0.451171875;0.455078125;0.490234375;0.5;0.4690510332584381;0.47665339708328247
3399;00001098.txt;188.6608428955078;334.8393859863281;2.253751;0;1;0;191;199;186;180;325;331;345;340;180;325;199;345;0.3515625;0.634765625;0.388671875;0.673828125;0.3684782087802887;0.6539831757545471
3400;00001098.txt;288.6960754394531;354.4114990234375;-0.913721;0;1;0;292;299;286;278;343;349;366;361;278;343;299;366;0.54296875;0.669921875;0.583984375;0.71484375;0.5638595223426819;0.6922099590301514
3401;00001098.txt;293.43304443359375;370.3172302246094;-1.003130;0;1;0;295;303;292;285;361;363;381;377;285;361;303;381;0.556640625;0.705078125;0.591796875;0.744140625;0.5731114149093628;0.7232758402824402
3402;00001098.txt;398.6907958984375;210.83657836914062;-0.999459;0;1;0;402;407;396;390;201;204;222;217;390;201;407;222;0.76171875;0.392578125;0.794921875;0.43359375;0.7786929607391357;0.4117901921272278
3403;00001098.txt;343.85784912109375;137.36351013183594;2.211753;0;1;0;347;353;342;335;128;131;148;143;335;128;353;148;0.654296875;0.25;0.689453125;0.2890625;0.6715973615646362;0.26828810572624207
3404;00001098.txt;430.5938415527344;26.346145629882812;2.258468;1;1;0;412;421;452;439;40;48;13;5;412;5;452;48;0.8046875;0.009765625;0.8828125;0.09375;0.8410035967826843;0.05145731568336487
3405;00001098.txt;376.3822021484375;69.60671997070312;2.182524;0;1;0;379;386;374;367;59;64;81;76;367;59;386;81;0.716796875;0.115234375;0.75390625;0.158203125;0.735121488571167;0.13595062494277954
3406;00001099.txt;406.9063720703125;133.96217346191406;-2.188552;10;1;1;404;417;411;397;123;142;146;127;397;123;417;146;0.775390625;0.240234375;0.814453125;0.28515625;0.7947390079498291;0.2616448700428009
3407;00001099.txt;449.92803955078125;196.07815551757812;0.467849;10;1;0;440;465;459;436;186;199;206;194;436;186;465;206;0.8515625;0.36328125;0.908203125;0.40234375;0.8787657022476196;0.3829651474952698
3408;00001099.txt;428.2191162109375;238.7828826904297;3.119857;3;1;0;417;439;441;417;234;233;244;245;417;233;441;245;0.814453125;0.455078125;0.861328125;0.478515625;0.8363654613494873;0.4663728177547455
3409;00001099.txt;420.61309814453125;154.48263549804688;0.932835;4;1;0;414;435;428;406;137;166;173;143;406;137;435;173;0.79296875;0.267578125;0.849609375;0.337890625;0.8215099573135376;0.3017238974571228
3410;00001099.txt;471.2310485839844;371.3871154785156;1.504958;4;1;0;466;475;477;468;360;360;383;383;466;360;477;383;0.91015625;0.703125;0.931640625;0.748046875;0.9203731417655945;0.7253654599189758
3411;00001100.txt;249.81710815429688;51.842105865478516;-0.944750;0;1;0;254;258;247;241;42;46;62;58;241;42;258;62;0.470703125;0.08203125;0.50390625;0.12109375;0.4879240393638611;0.10125411301851273
3412;00001100.txt;197.4108428955078;97.64061737060547;-0.938047;0;1;0;201;208;195;187;86;91;111;104;187;86;208;111;0.365234375;0.16796875;0.40625;0.216796875;0.3855680525302887;0.1907043308019638
3413;00001100.txt;154.2751922607422;175.3851318359375;-0.925323;10;1;0;158;166;151;143;163;168;188;183;143;163;166;188;0.279296875;0.318359375;0.32421875;0.3671875;0.3013187348842621;0.34254908561706543
3414;00001100.txt;67.29334259033203;285.72991943359375;-0.937370;0;1;0;70;77;65;58;276;280;296;292;58;276;77;296;0.11328125;0.5390625;0.150390625;0.578125;0.13143230974674225;0.5580662488937378
3415;00001101.txt;145.71328735351562;15.76150894165039;-2.867426;3;1;0;140;156;152;136;9;12;24;19;136;9;156;24;0.265625;0.017578125;0.3046875;0.046875;0.2845962643623352;0.03078419715166092
3416;00001102.txt;114.7913589477539;443.6317443847656;1.535517;4;1;0;108;120;122;109;423;422;465;465;108;422;122;465;0.2109375;0.82421875;0.23828125;0.908203125;0.22420187294483185;0.8664682507514954
3417;00001103.txt;101.85836029052734;42.0307502746582;3.073207;0;1;0;93;111;112;93;39;38;46;47;93;38;112;47;0.181640625;0.07421875;0.21875;0.091796875;0.19894210994243622;0.0820913091301918
3418;00001104.txt;395.2984313964844;234.5487518310547;1.570796;3;1;0;390;401;402;389;228;227;243;241;389;227;402;243;0.759765625;0.443359375;0.78515625;0.474609375;0.7720672488212585;0.4581030309200287
3419;00001105.txt;9.223156929016113;274.0586242675781;-1.616741;10;1;0;5;13;14;6;263;264;285;285;5;263;14;285;0.009765625;0.513671875;0.02734375;0.556640625;0.018013978376984596;0.5352707505226135
3420;00001106.txt;32.95268249511719;15.751673698425293;0.436627;3;1;0;28;45;37;24;8;14;25;17;24;8;45;25;0.046875;0.015625;0.087890625;0.048828125;0.06436070799827576;0.0307649876922369
3421;00001106.txt;66.5733413696289;11.391315460205078;-0.008197;1;1;0;51;82;82;52;6;6;17;17;51;6;82;17;0.099609375;0.01171875;0.16015625;0.033203125;0.13002605736255646;0.022248663008213043
3422;00001106.txt;142.76486206054688;31.01292610168457;-0.022723;0;1;0;132;154;154;132;27;26;36;36;132;26;154;36;0.2578125;0.05078125;0.30078125;0.0703125;0.2788376212120056;0.060572121292352676
3423;00001106.txt;53.49226379394531;59.24050521850586;2.124091;0;1;0;54;64;51;46;49;53;70;66;46;49;64;70;0.08984375;0.095703125;0.125;0.13671875;0.10447707772254944;0.11570411175489426
3424;00001106.txt;65.7701187133789;174.4457550048828;-3.115625;0;1;0;56;75;76;57;171;171;179;178;56;171;76;179;0.109375;0.333984375;0.1484375;0.349609375;0.12845726311206818;0.34071436524391174
3425;00001106.txt;68.6387710571289;190.85446166992188;3.131593;8;1;0;56;81;82;57;187;187;195;195;56;187;82;195;0.109375;0.365234375;0.16015625;0.380859375;0.1340600997209549;0.37276262044906616
3426;00001107.txt;153.36595153808594;387.2500915527344;-0.012658;3;1;0;143;163;164;144;382;382;393;393;143;382;164;393;0.279296875;0.74609375;0.3203125;0.767578125;0.2995428740978241;0.7563478350639343
3427;00001107.txt;153.6637420654297;404.224365234375;0.027771;3;1;0;145;163;163;145;399;399;410;409;145;399;163;410;0.283203125;0.779296875;0.318359375;0.80078125;0.30012449622154236;0.7895007133483887
3428;00001107.txt;372.592041015625;302.7575988769531;-0.051901;10;1;0;362;382;383;365;300;298;307;307;362;298;383;307;0.70703125;0.58203125;0.748046875;0.599609375;0.7277188301086426;0.5913234353065491
3429;00001107.txt;346.56488037109375;304.5443420410156;-0.050590;0;1;0;357;357;338;336;300;308;309;302;336;300;357;309;0.65625;0.5859375;0.697265625;0.603515625;0.6768845319747925;0.5948131680488586
3430;00001108.txt;117.27806854248047;133.2638702392578;0.074860;4;1;0;103;133;132;102;127;129;140;138;102;127;133;140;0.19921875;0.248046875;0.259765625;0.2734375;0.22905872762203217;0.2602809965610504
3431;00001109.txt;254.68507385253906;327.82763671875;1.596400;3;1;0;246;264;263;246;318;320;338;337;246;318;264;338;0.48046875;0.62109375;0.515625;0.66015625;0.49743178486824036;0.6402883529663086
3432;00001109.txt;261.5458068847656;286.0053405761719;-0.411065;0;1;0;250;270;273;254;288;278;286;293;250;278;273;293;0.48828125;0.54296875;0.533203125;0.572265625;0.5108316540718079;0.5586041808128357
3433;00001109.txt;215.8702392578125;404.23553466796875;1.582701;0;1;0;212;221;220;212;394;394;415;415;212;394;221;415;0.4140625;0.76953125;0.431640625;0.810546875;0.42162156105041504;0.7895225286483765
3434;00001110.txt;451.04217529296875;294.2096252441406;-0.101836;1;1;0;484;487;417;417;285;297;304;292;417;285;487;304;0.814453125;0.556640625;0.951171875;0.59375;0.8809417486190796;0.5746281743049622
3435;00001110.txt;448.2387390136719;346.4231872558594;-0.010204;10;1;0;437;460;461;436;342;342;351;351;436;342;461;351;0.8515625;0.66796875;0.900390625;0.685546875;0.8754662871360779;0.6766077876091003
3436;00001111.txt;192.8084259033203;91.76506042480469;-1.545802;4;1;0;187;200;198;187;72;72;113;111;187;72;200;113;0.365234375;0.140625;0.390625;0.220703125;0.3765789568424225;0.17922863364219666
3437;00001111.txt;68.67483520507812;155.55032348632812;-1.609239;3;1;0;62;75;76;62;146;146;166;165;62;146;76;166;0.12109375;0.28515625;0.1484375;0.32421875;0.1341305375099182;0.3038092255592346
3438;00001111.txt;221.35023498535156;428.7291564941406;-1.558451;4;1;0;213;231;231;212;408;409;450;449;212;408;231;450;0.4140625;0.796875;0.451171875;0.87890625;0.43232467770576477;0.8373616337776184
3439;00001111.txt;236.81639099121094;435.29974365234375;-1.622833;10;1;0;232;241;242;233;424;423;448;447;232;423;242;448;0.453125;0.826171875;0.47265625;0.875;0.46253201365470886;0.8501948118209839
3440;00001111.txt;236.81639099121094;354.8352966308594;-1.570796;10;1;0;232;242;242;232;342;341;369;368;232;341;242;369;0.453125;0.666015625;0.47265625;0.720703125;0.46253201365470886;0.6930376887321472
3441;00001112.txt;273.5996398925781;174.73316955566406;0.080633;10;1;0;262;286;286;261;170;171;181;178;261;170;286;181;0.509765625;0.33203125;0.55859375;0.353515625;0.5343742966651917;0.34127572178840637
3442;00001113.txt;437.7436218261719;82.1504135131836;-0.399515;10;1;0;447;451;428;425;74;81;91;84;425;74;451;91;0.830078125;0.14453125;0.880859375;0.177734375;0.8549680113792419;0.1604500263929367
3443;00001114.txt;372.1676940917969;152.8900604248047;0.920375;3;1;0;370;380;374;366;145;156;161;149;366;145;380;161;0.71484375;0.283203125;0.7421875;0.314453125;0.7268900275230408;0.29861339926719666
3444;00001114.txt;200.71278381347656;196.14617919921875;-1.236059;0;1;0;201;209;200;194;184;186;210;206;194;184;209;210;0.37890625;0.359375;0.408203125;0.41015625;0.3920171558856964;0.3830980062484741
